GpuFreq=control_disabled
Rank, world size, device count: 0, 4, 4
Distributed package available...[OK]
NCCL backend available...[OK]
Process group initialized successfully...[OK]
nccl backend used...[OK]
Epoch: 001/100 | Batch 0000/0043 | Averaged Loss: 2.3022
Epoch: 021/100 | Batch 0040/0043 | Averaged Loss: 1.3047
Epoch: 021/100 | Batch 0041/0043 | Averaged Loss: 1.2227
Epoch: 021/100 | Batch 0042/0043 | Averaged Loss: 1.1711
Epoch: 021/100 | Train: 57.09% | Validation: 56.71%
Time elapsed: 2.950986862182617 min
Epoch: 022/100 | Batch 0000/0043 | Averaged Loss: 1.2080
Epoch: 022/100 | Batch 0001/0043 | Averaged Loss: 1.1746
Epoch: 022/100 | Batch 0002/0043 | Averaged Loss: 1.1696
Epoch: 022/100 | Batch 0003/0043 | Averaged Loss: 1.2149
Epoch: 022/100 | Batch 0004/0043 | Averaged Loss: 1.2625
Epoch: 022/100 | Batch 0005/0043 | Averaged Loss: 1.2196
Epoch: 022/100 | Batch 0006/0043 | Averaged Loss: 1.2132
Epoch: 022/100 | Batch 0007/0043 | Averaged Loss: 1.2664
Epoch: 022/100 | Batch 0008/0043 | Averaged Loss: 1.1928
Epoch: 022/100 | Batch 0009/0043 | Averaged Loss: 1.2203
Epoch: 022/100 | Batch 0010/0043 | Averaged Loss: 1.2037
Epoch: 022/100 | Batch 0011/0043 | Averaged Loss: 1.2331
Epoch: 022/100 | Batch 0012/0043 | Averaged Loss: 1.2330
Epoch: 022/100 | Batch 0013/0043 | Averaged Loss: 1.2653
Epoch: 022/100 | Batch 0014/0043 | Averaged Loss: 1.1779
Epoch: 022/100 | Batch 0015/0043 | Averaged Loss: 1.2136
Epoch: 022/100 | Batch 0016/0043 | Averaged Loss: 1.2386
Epoch: 022/100 | Batch 0017/0043 | Averaged Loss: 1.1438
Epoch: 022/100 | Batch 0018/0043 | Averaged Loss: 1.1621
Epoch: 022/100 | Batch 0019/0043 | Averaged Loss: 1.2907
Epoch: 022/100 | Batch 0020/0043 | Averaged Loss: 1.3540
Epoch: 022/100 | Batch 0021/0043 | Averaged Loss: 1.1617
Epoch: 022/100 | Batch 0022/0043 | Averaged Loss: 1.4046
Epoch: 022/100 | Batch 0023/0043 | Averaged Loss: 1.1790
Epoch: 022/100 | Batch 0024/0043 | Averaged Loss: 1.2892
Epoch: 022/100 | Batch 0025/0043 | Averaged Loss: 1.2162
Epoch: 022/100 | Batch 0026/0043 | Averaged Loss: 1.3252
Epoch: 022/100 | Batch 0027/0043 | Averaged Loss: 1.2495
Epoch: 022/100 | Batch 0028/0043 | Averaged Loss: 1.2770
Epoch: 022/100 | Batch 0029/0043 | Averaged Loss: 1.1852
Epoch: 022/100 | Batch 0030/0043 | Averaged Loss: 1.2267
Epoch: 022/100 | Batch 0031/0043 | Averaged Loss: 1.2484
Epoch: 022/100 | Batch 0032/0043 | Averaged Loss: 1.0939
Epoch: 022/100 | Batch 0033/0043 | Averaged Loss: 1.1736
Epoch: 022/100 | Batch 0034/0043 | Averaged Loss: 1.2089
Epoch: 022/100 | Batch 0035/0043 | Averaged Loss: 1.1906
Epoch: 022/100 | Batch 0036/0043 | Averaged Loss: 1.1734
Epoch: 022/100 | Batch 0037/0043 | Averaged Loss: 1.1619
Epoch: 022/100 | Batch 0038/0043 | Averaged Loss: 1.1668
Epoch: 022/100 | Batch 0039/0043 | Averaged Loss: 1.2087
Epoch: 022/100 | Batch 0040/0043 | Averaged Loss: 1.2224
Epoch: 022/100 | Batch 0041/0043 | Averaged Loss: 1.1279
Epoch: 022/100 | Batch 0042/0043 | Averaged Loss: 1.1713
Epoch: 022/100 | Train: 57.91% | Validation: 57.20%
Time elapsed: 3.099001169204712 min
Epoch: 023/100 | Batch 0000/0043 | Averaged Loss: 1.1166
Epoch: 023/100 | Batch 0001/0043 | Averaged Loss: 1.1669
Epoch: 023/100 | Batch 0002/0043 | Averaged Loss: 1.1642
Epoch: 023/100 | Batch 0003/0043 | Averaged Loss: 1.1185
Epoch: 023/100 | Batch 0004/0043 | Averaged Loss: 1.1078
Epoch: 023/100 | Batch 0005/0043 | Averaged Loss: 1.1585
Epoch: 023/100 | Batch 0006/0043 | Averaged Loss: 1.1195
Epoch: 023/100 | Batch 0007/0043 | Averaged Loss: 1.1978
Epoch: 023/100 | Batch 0008/0043 | Averaged Loss: 1.1203
Epoch: 023/100 | Batch 0009/0043 | Averaged Loss: 1.2192
Epoch: 023/100 | Batch 0010/0043 | Averaged Loss: 1.2041
Epoch: 023/100 | Batch 0011/0043 | Averaged Loss: 1.2209
Epoch: 023/100 | Batch 0012/0043 | Averaged Loss: 1.2230
Epoch: 023/100 | Batch 0013/0043 | Averaged Loss: 1.1386
Epoch: 023/100 | Batch 0014/0043 | Averaged Loss: 1.2036
Epoch: 023/100 | Batch 0015/0043 | Averaged Loss: 1.1783
Epoch: 023/100 | Batch 0016/0043 | Averaged Loss: 1.2441
Epoch: 023/100 | Batch 0017/0043 | Averaged Loss: 1.0729
Epoch: 023/100 | Batch 0018/0043 | Averaged Loss: 1.1572
Epoch: 023/100 | Batch 0019/0043 | Averaged Loss: 1.2007
Epoch: 023/100 | Batch 0020/0043 | Averaged Loss: 1.0704
Epoch: 023/100 | Batch 0021/0043 | Averaged Loss: 1.1778
Epoch: 023/100 | Batch 0022/0043 | Averaged Loss: 1.1661
Epoch: 023/100 | Batch 0023/0043 | Averaged Loss: 1.2351
Epoch: 023/100 | Batch 0024/0043 | Averaged Loss: 1.0953
Epoch: 023/100 | Batch 0025/0043 | Averaged Loss: 1.1297
Epoch: 023/100 | Batch 0026/0043 | Averaged Loss: 1.1662
Epoch: 023/100 | Batch 0027/0043 | Averaged Loss: 1.1849
Epoch: 023/100 | Batch 0028/0043 | Averaged Loss: 1.1778
Epoch: 023/100 | Batch 0029/0043 | Averaged Loss: 1.1312
Epoch: 023/100 | Batch 0030/0043 | Averaged Loss: 1.1007
Epoch: 023/100 | Batch 0031/0043 | Averaged Loss: 1.1679
Epoch: 023/100 | Batch 0032/0043 | Averaged Loss: 1.1114
Epoch: 023/100 | Batch 0033/0043 | Averaged Loss: 1.0987
Epoch: 023/100 | Batch 0034/0043 | Averaged Loss: 1.1242
Epoch: 023/100 | Batch 0035/0043 | Averaged Loss: 1.1477
Epoch: 023/100 | Batch 0036/0043 | Averaged Loss: 1.0966
Epoch: 023/100 | Batch 0037/0043 | Averaged Loss: 1.1571
Epoch: 023/100 | Batch 0038/0043 | Averaged Loss: 1.0870
Epoch: 023/100 | Batch 0039/0043 | Averaged Loss: 1.1320
Epoch: 023/100 | Batch 0040/0043 | Averaged Loss: 1.1172
Epoch: 023/100 | Batch 0041/0043 | Averaged Loss: 1.2029
Epoch: 023/100 | Batch 0042/0043 | Averaged Loss: 1.0771
Epoch: 023/100 | Train: 62.84% | Validation: 61.69%
Time elapsed: 3.2607510089874268 min
Epoch: 024/100 | Batch 0000/0043 | Averaged Loss: 1.0676
Epoch: 024/100 | Batch 0001/0043 | Averaged Loss: 1.0568
Epoch: 024/100 | Batch 0002/0043 | Averaged Loss: 1.0234
Epoch: 024/100 | Batch 0003/0043 | Averaged Loss: 1.0420
Epoch: 024/100 | Batch 0004/0043 | Averaged Loss: 1.0930
Epoch: 024/100 | Batch 0005/0043 | Averaged Loss: 1.0757
Epoch: 024/100 | Batch 0006/0043 | Averaged Loss: 1.1005
Epoch: 024/100 | Batch 0007/0043 | Averaged Loss: 1.0888
Epoch: 024/100 | Batch 0008/0043 | Averaged Loss: 1.0509
Epoch: 024/100 | Batch 0009/0043 | Averaged Loss: 1.2147
Epoch: 024/100 | Batch 0010/0043 | Averaged Loss: 1.1879
Epoch: 024/100 | Batch 0011/0043 | Averaged Loss: 1.2100
Epoch: 024/100 | Batch 0012/0043 | Averaged Loss: 1.1668
Epoch: 024/100 | Batch 0013/0043 | Averaged Loss: 1.2369
Epoch: 024/100 | Batch 0014/0043 | Averaged Loss: 1.1646
Epoch: 024/100 | Batch 0015/0043 | Averaged Loss: 1.1350
Epoch: 024/100 | Batch 0016/0043 | Averaged Loss: 1.0905
Epoch: 024/100 | Batch 0017/0043 | Averaged Loss: 1.1011
Epoch: 024/100 | Batch 0018/0043 | Averaged Loss: 1.1687
Epoch: 024/100 | Batch 0019/0043 | Averaged Loss: 1.1077
Epoch: 024/100 | Batch 0020/0043 | Averaged Loss: 1.0501
Epoch: 024/100 | Batch 0021/0043 | Averaged Loss: 1.1620
Epoch: 024/100 | Batch 0022/0043 | Averaged Loss: 1.1467
Epoch: 024/100 | Batch 0023/0043 | Averaged Loss: 1.1745
Epoch: 024/100 | Batch 0024/0043 | Averaged Loss: 1.0547
Epoch: 024/100 | Batch 0025/0043 | Averaged Loss: 1.0866
Epoch: 024/100 | Batch 0026/0043 | Averaged Loss: 1.1316
Epoch: 024/100 | Batch 0027/0043 | Averaged Loss: 1.0858
Epoch: 024/100 | Batch 0028/0043 | Averaged Loss: 1.1123
Epoch: 024/100 | Batch 0029/0043 | Averaged Loss: 1.1035
Epoch: 024/100 | Batch 0030/0043 | Averaged Loss: 1.1624
Epoch: 024/100 | Batch 0031/0043 | Averaged Loss: 1.0285
Epoch: 024/100 | Batch 0032/0043 | Averaged Loss: 1.1160
Epoch: 024/100 | Batch 0033/0043 | Averaged Loss: 1.1046
Epoch: 024/100 | Batch 0034/0043 | Averaged Loss: 1.1255
Epoch: 024/100 | Batch 0035/0043 | Averaged Loss: 1.0743
Epoch: 024/100 | Batch 0036/0043 | Averaged Loss: 1.1640
Epoch: 024/100 | Batch 0037/0043 | Averaged Loss: 1.2257
Epoch: 024/100 | Batch 0038/0043 | Averaged Loss: 1.0860
Epoch: 024/100 | Batch 0039/0043 | Averaged Loss: 1.0895
Epoch: 024/100 | Batch 0040/0043 | Averaged Loss: 1.0844
Epoch: 024/100 | Batch 0041/0043 | Averaged Loss: 1.0322
Epoch: 024/100 | Batch 0042/0043 | Averaged Loss: 1.0458
Epoch: 024/100 | Train: 64.18% | Validation: 63.57%
Time elapsed: 3.423888683319092 min
Epoch: 025/100 | Batch 0000/0043 | Averaged Loss: 1.0449
Epoch: 025/100 | Batch 0001/0043 | Averaged Loss: 1.0193
Epoch: 025/100 | Batch 0002/0043 | Averaged Loss: 1.0869
Epoch: 025/100 | Batch 0003/0043 | Averaged Loss: 1.0045
Epoch: 025/100 | Batch 0004/0043 | Averaged Loss: 1.0374
Epoch: 025/100 | Batch 0005/0043 | Averaged Loss: 0.9648
Epoch: 025/100 | Batch 0006/0043 | Averaged Loss: 1.0320
Epoch: 025/100 | Batch 0007/0043 | Averaged Loss: 1.0148
Epoch: 025/100 | Batch 0008/0043 | Averaged Loss: 1.0090
Epoch: 025/100 | Batch 0009/0043 | Averaged Loss: 1.0309
Epoch: 025/100 | Batch 0010/0043 | Averaged Loss: 1.0082
Epoch: 025/100 | Batch 0011/0043 | Averaged Loss: 0.9547
Epoch: 025/100 | Batch 0012/0043 | Averaged Loss: 1.1040
Epoch: 025/100 | Batch 0013/0043 | Averaged Loss: 1.0781
Epoch: 025/100 | Batch 0014/0043 | Averaged Loss: 1.1225
Epoch: 025/100 | Batch 0015/0043 | Averaged Loss: 1.0679
Epoch: 025/100 | Batch 0016/0043 | Averaged Loss: 1.0327
Epoch: 025/100 | Batch 0017/0043 | Averaged Loss: 1.0154
Epoch: 025/100 | Batch 0018/0043 | Averaged Loss: 0.9927
Epoch: 025/100 | Batch 0019/0043 | Averaged Loss: 1.0859
Epoch: 025/100 | Batch 0020/0043 | Averaged Loss: 1.0167
Epoch: 025/100 | Batch 0021/0043 | Averaged Loss: 1.0069
Epoch: 025/100 | Batch 0022/0043 | Averaged Loss: 1.0536
Epoch: 025/100 | Batch 0023/0043 | Averaged Loss: 0.9490
Epoch: 025/100 | Batch 0024/0043 | Averaged Loss: 1.0038
Epoch: 025/100 | Batch 0025/0043 | Averaged Loss: 1.0640
Epoch: 025/100 | Batch 0026/0043 | Averaged Loss: 1.0574
Epoch: 025/100 | Batch 0027/0043 | Averaged Loss: 1.0613
Epoch: 025/100 | Batch 0028/0043 | Averaged Loss: 1.0518
Epoch: 025/100 | Batch 0029/0043 | Averaged Loss: 1.0137
Epoch: 025/100 | Batch 0030/0043 | Averaged Loss: 0.9965
Epoch: 025/100 | Batch 0031/0043 | Averaged Loss: 1.0222
Epoch: 025/100 | Batch 0032/0043 | Averaged Loss: 1.0212
Epoch: 025/100 | Batch 0033/0043 | Averaged Loss: 0.9912
Epoch: 025/100 | Batch 0034/0043 | Averaged Loss: 1.0146
Epoch: 025/100 | Batch 0035/0043 | Averaged Loss: 1.0115
Epoch: 025/100 | Batch 0036/0043 | Averaged Loss: 0.9787
Epoch: 025/100 | Batch 0037/0043 | Averaged Loss: 1.0020
Epoch: 025/100 | Batch 0038/0043 | Averaged Loss: 0.9735
Epoch: 025/100 | Batch 0039/0043 | Averaged Loss: 0.9846
Epoch: 025/100 | Batch 0040/0043 | Averaged Loss: 0.9525
Epoch: 025/100 | Batch 0041/0043 | Averaged Loss: 1.0277
Epoch: 025/100 | Batch 0042/0043 | Averaged Loss: 1.0031
Epoch: 025/100 | Train: 66.49% | Validation: 64.87%
Time elapsed: 3.5868029594421387 min
Epoch: 026/100 | Batch 0000/0043 | Averaged Loss: 0.9974
Epoch: 026/100 | Batch 0001/0043 | Averaged Loss: 0.9944
Epoch: 026/100 | Batch 0002/0043 | Averaged Loss: 0.9843
Epoch: 026/100 | Batch 0003/0043 | Averaged Loss: 0.9689
Epoch: 026/100 | Batch 0004/0043 | Averaged Loss: 0.9175
Epoch: 026/100 | Batch 0005/0043 | Averaged Loss: 0.9375
Epoch: 026/100 | Batch 0006/0043 | Averaged Loss: 0.9877
Epoch: 026/100 | Batch 0007/0043 | Averaged Loss: 0.9965
Epoch: 026/100 | Batch 0008/0043 | Averaged Loss: 0.9512
Epoch: 026/100 | Batch 0009/0043 | Averaged Loss: 1.0113
Epoch: 026/100 | Batch 0010/0043 | Averaged Loss: 0.9327
Epoch: 026/100 | Batch 0011/0043 | Averaged Loss: 0.9558
Epoch: 026/100 | Batch 0012/0043 | Averaged Loss: 0.9127
Epoch: 026/100 | Batch 0013/0043 | Averaged Loss: 0.9261
Epoch: 026/100 | Batch 0014/0043 | Averaged Loss: 0.9437
Epoch: 026/100 | Batch 0015/0043 | Averaged Loss: 0.9103
Epoch: 026/100 | Batch 0016/0043 | Averaged Loss: 0.9826
Epoch: 026/100 | Batch 0017/0043 | Averaged Loss: 0.9899
Epoch: 026/100 | Batch 0018/0043 | Averaged Loss: 0.9863
Epoch: 026/100 | Batch 0019/0043 | Averaged Loss: 0.9750
Epoch: 026/100 | Batch 0020/0043 | Averaged Loss: 0.9621
Epoch: 026/100 | Batch 0021/0043 | Averaged Loss: 1.0308
Epoch: 026/100 | Batch 0022/0043 | Averaged Loss: 0.9660
Epoch: 026/100 | Batch 0023/0043 | Averaged Loss: 0.9725
Epoch: 026/100 | Batch 0024/0043 | Averaged Loss: 0.9480
Epoch: 026/100 | Batch 0025/0043 | Averaged Loss: 0.9664
Epoch: 026/100 | Batch 0026/0043 | Averaged Loss: 0.9759
Epoch: 026/100 | Batch 0027/0043 | Averaged Loss: 0.9466
Epoch: 026/100 | Batch 0028/0043 | Averaged Loss: 0.9911
Epoch: 026/100 | Batch 0029/0043 | Averaged Loss: 0.9518
Epoch: 026/100 | Batch 0030/0043 | Averaged Loss: 0.9478
Epoch: 026/100 | Batch 0031/0043 | Averaged Loss: 1.0017
Epoch: 026/100 | Batch 0032/0043 | Averaged Loss: 0.9400
Epoch: 026/100 | Batch 0033/0043 | Averaged Loss: 1.0540
Epoch: 026/100 | Batch 0034/0043 | Averaged Loss: 0.9805
Epoch: 026/100 | Batch 0035/0043 | Averaged Loss: 1.0518
Epoch: 026/100 | Batch 0036/0043 | Averaged Loss: 0.9225
Epoch: 026/100 | Batch 0037/0043 | Averaged Loss: 0.9732
Epoch: 026/100 | Batch 0038/0043 | Averaged Loss: 0.9673
Epoch: 026/100 | Batch 0039/0043 | Averaged Loss: 1.0059
Epoch: 026/100 | Batch 0040/0043 | Averaged Loss: 0.9629
Epoch: 026/100 | Batch 0041/0043 | Averaged Loss: 0.9769
Epoch: 026/100 | Batch 0042/0043 | Averaged Loss: 0.9544
Epoch: 026/100 | Train: 69.23% | Validation: 67.26%
Time elapsed: 3.731656074523926 min
Epoch: 027/100 | Batch 0000/0043 | Averaged Loss: 0.8809
Epoch: 027/100 | Batch 0001/0043 | Averaged Loss: 0.8913
Epoch: 027/100 | Batch 0002/0043 | Averaged Loss: 0.8916
Epoch: 027/100 | Batch 0003/0043 | Averaged Loss: 0.8981
Epoch: 027/100 | Batch 0004/0043 | Averaged Loss: 0.8848
Epoch: 027/100 | Batch 0005/0043 | Averaged Loss: 0.9093
Epoch: 027/100 | Batch 0006/0043 | Averaged Loss: 0.9027
Epoch: 027/100 | Batch 0007/0043 | Averaged Loss: 0.8747
Epoch: 027/100 | Batch 0008/0043 | Averaged Loss: 0.9265
Epoch: 027/100 | Batch 0009/0043 | Averaged Loss: 0.8872
Epoch: 027/100 | Batch 0010/0043 | Averaged Loss: 0.9209
Epoch: 027/100 | Batch 0011/0043 | Averaged Loss: 0.9840
Epoch: 027/100 | Batch 0012/0043 | Averaged Loss: 0.9777
Epoch: 027/100 | Batch 0013/0043 | Averaged Loss: 0.9890
Epoch: 027/100 | Batch 0014/0043 | Averaged Loss: 0.9520
Epoch: 027/100 | Batch 0015/0043 | Averaged Loss: 0.9883
Epoch: 027/100 | Batch 0016/0043 | Averaged Loss: 0.9113
Epoch: 027/100 | Batch 0017/0043 | Averaged Loss: 0.9826
Epoch: 027/100 | Batch 0018/0043 | Averaged Loss: 0.9422
Epoch: 027/100 | Batch 0019/0043 | Averaged Loss: 0.9240
Epoch: 027/100 | Batch 0020/0043 | Averaged Loss: 0.9387
Epoch: 027/100 | Batch 0021/0043 | Averaged Loss: 0.8907
Epoch: 027/100 | Batch 0022/0043 | Averaged Loss: 0.9752
Epoch: 027/100 | Batch 0023/0043 | Averaged Loss: 1.0588
Epoch: 027/100 | Batch 0024/0043 | Averaged Loss: 0.9445
Epoch: 027/100 | Batch 0025/0043 | Averaged Loss: 0.9155
Epoch: 027/100 | Batch 0026/0043 | Averaged Loss: 0.9490
Epoch: 027/100 | Batch 0027/0043 | Averaged Loss: 0.9513
Epoch: 027/100 | Batch 0028/0043 | Averaged Loss: 0.8561
Epoch: 027/100 | Batch 0029/0043 | Averaged Loss: 0.9011
Epoch: 027/100 | Batch 0030/0043 | Averaged Loss: 0.8889
Epoch: 027/100 | Batch 0031/0043 | Averaged Loss: 0.9167
Epoch: 027/100 | Batch 0032/0043 | Averaged Loss: 0.9146
Epoch: 027/100 | Batch 0033/0043 | Averaged Loss: 0.8834
Epoch: 027/100 | Batch 0034/0043 | Averaged Loss: 0.9568
Epoch: 027/100 | Batch 0035/0043 | Averaged Loss: 0.9082
Epoch: 027/100 | Batch 0036/0043 | Averaged Loss: 0.9287
Epoch: 027/100 | Batch 0037/0043 | Averaged Loss: 0.9207
Epoch: 027/100 | Batch 0038/0043 | Averaged Loss: 0.9784
Epoch: 027/100 | Batch 0039/0043 | Averaged Loss: 0.9462
Epoch: 027/100 | Batch 0040/0043 | Averaged Loss: 1.0261
Epoch: 027/100 | Batch 0041/0043 | Averaged Loss: 0.9523
Epoch: 027/100 | Batch 0042/0043 | Averaged Loss: 0.9458
Epoch: 027/100 | Train: 68.93% | Validation: 66.24%
Time elapsed: 3.873962163925171 min
Epoch: 028/100 | Batch 0000/0043 | Averaged Loss: 0.9437
Epoch: 028/100 | Batch 0001/0043 | Averaged Loss: 0.8310
Epoch: 028/100 | Batch 0002/0043 | Averaged Loss: 0.8619
Epoch: 028/100 | Batch 0003/0043 | Averaged Loss: 0.8305
Epoch: 028/100 | Batch 0004/0043 | Averaged Loss: 0.8562
Epoch: 028/100 | Batch 0005/0043 | Averaged Loss: 0.8929
Epoch: 028/100 | Batch 0006/0043 | Averaged Loss: 0.9178
Epoch: 028/100 | Batch 0007/0043 | Averaged Loss: 0.8387
Epoch: 028/100 | Batch 0008/0043 | Averaged Loss: 0.8913
Epoch: 028/100 | Batch 0009/0043 | Averaged Loss: 0.9603
Epoch: 028/100 | Batch 0010/0043 | Averaged Loss: 0.8528
Epoch: 028/100 | Batch 0011/0043 | Averaged Loss: 0.9003
Epoch: 028/100 | Batch 0012/0043 | Averaged Loss: 0.8745
Epoch: 028/100 | Batch 0013/0043 | Averaged Loss: 0.9247
Epoch: 028/100 | Batch 0014/0043 | Averaged Loss: 0.9376
Epoch: 028/100 | Batch 0015/0043 | Averaged Loss: 0.9673
Epoch: 028/100 | Batch 0016/0043 | Averaged Loss: 0.8896
Epoch: 028/100 | Batch 0017/0043 | Averaged Loss: 0.8728
Epoch: 028/100 | Batch 0018/0043 | Averaged Loss: 0.8333
Epoch: 028/100 | Batch 0019/0043 | Averaged Loss: 0.8953
Epoch: 028/100 | Batch 0020/0043 | Averaged Loss: 0.8875
Epoch: 028/100 | Batch 0021/0043 | Averaged Loss: 0.8330
Epoch: 028/100 | Batch 0022/0043 | Averaged Loss: 0.8922
Epoch: 028/100 | Batch 0023/0043 | Averaged Loss: 0.8809
Epoch: 028/100 | Batch 0024/0043 | Averaged Loss: 0.8471
Epoch: 028/100 | Batch 0025/0043 | Averaged Loss: 0.8849
Epoch: 028/100 | Batch 0026/0043 | Averaged Loss: 0.9482
Epoch: 028/100 | Batch 0027/0043 | Averaged Loss: 0.8400
Epoch: 028/100 | Batch 0028/0043 | Averaged Loss: 0.8745
Epoch: 028/100 | Batch 0029/0043 | Averaged Loss: 0.8848
Epoch: 028/100 | Batch 0030/0043 | Averaged Loss: 0.9772
Epoch: 028/100 | Batch 0031/0043 | Averaged Loss: 0.9410
Epoch: 028/100 | Batch 0032/0043 | Averaged Loss: 0.9216
Epoch: 028/100 | Batch 0033/0043 | Averaged Loss: 0.9313
Epoch: 028/100 | Batch 0034/0043 | Averaged Loss: 0.9174
Epoch: 028/100 | Batch 0035/0043 | Averaged Loss: 0.9306
Epoch: 028/100 | Batch 0036/0043 | Averaged Loss: 0.9180
Epoch: 028/100 | Batch 0037/0043 | Averaged Loss: 0.9306
Epoch: 028/100 | Batch 0038/0043 | Averaged Loss: 0.8938
Epoch: 028/100 | Batch 0039/0043 | Averaged Loss: 0.9046
Epoch: 028/100 | Batch 0040/0043 | Averaged Loss: 0.9307
Epoch: 028/100 | Batch 0041/0043 | Averaged Loss: 0.8350
Epoch: 028/100 | Batch 0042/0043 | Averaged Loss: 0.8939
Epoch: 028/100 | Train: 69.58% | Validation: 66.80%
Time elapsed: 4.015044212341309 min
Epoch: 029/100 | Batch 0000/0043 | Averaged Loss: 0.9060
Epoch: 029/100 | Batch 0001/0043 | Averaged Loss: 0.9231
Epoch: 029/100 | Batch 0002/0043 | Averaged Loss: 0.8432
Epoch: 029/100 | Batch 0003/0043 | Averaged Loss: 0.8369
Epoch: 029/100 | Batch 0004/0043 | Averaged Loss: 0.8583
Epoch: 029/100 | Batch 0005/0043 | Averaged Loss: 0.9153
Epoch: 029/100 | Batch 0006/0043 | Averaged Loss: 0.8837
Epoch: 029/100 | Batch 0007/0043 | Averaged Loss: 0.8631
Epoch: 029/100 | Batch 0008/0043 | Averaged Loss: 0.9601
Epoch: 029/100 | Batch 0009/0043 | Averaged Loss: 0.8377
Epoch: 029/100 | Batch 0010/0043 | Averaged Loss: 0.9703
Epoch: 029/100 | Batch 0011/0043 | Averaged Loss: 0.9048
Epoch: 029/100 | Batch 0012/0043 | Averaged Loss: 0.8025
Epoch: 029/100 | Batch 0013/0043 | Averaged Loss: 0.9071
Epoch: 029/100 | Batch 0014/0043 | Averaged Loss: 0.9012
Epoch: 029/100 | Batch 0015/0043 | Averaged Loss: 0.8670
Epoch: 029/100 | Batch 0016/0043 | Averaged Loss: 0.8638
Epoch: 029/100 | Batch 0017/0043 | Averaged Loss: 0.8914
Epoch: 029/100 | Batch 0018/0043 | Averaged Loss: 0.8390
Epoch: 029/100 | Batch 0019/0043 | Averaged Loss: 0.9074
Epoch: 029/100 | Batch 0020/0043 | Averaged Loss: 0.9437
Epoch: 029/100 | Batch 0021/0043 | Averaged Loss: 0.8323
Epoch: 029/100 | Batch 0022/0043 | Averaged Loss: 0.8139
Epoch: 029/100 | Batch 0023/0043 | Averaged Loss: 0.9124
Epoch: 029/100 | Batch 0024/0043 | Averaged Loss: 0.8281
Epoch: 029/100 | Batch 0025/0043 | Averaged Loss: 0.9552
Epoch: 029/100 | Batch 0026/0043 | Averaged Loss: 0.9753
Epoch: 029/100 | Batch 0027/0043 | Averaged Loss: 0.8721
Epoch: 029/100 | Batch 0028/0043 | Averaged Loss: 0.9598
Epoch: 029/100 | Batch 0029/0043 | Averaged Loss: 0.9086
Epoch: 029/100 | Batch 0030/0043 | Averaged Loss: 0.8790
Epoch: 029/100 | Batch 0031/0043 | Averaged Loss: 0.8862
Epoch: 029/100 | Batch 0032/0043 | Averaged Loss: 0.8314
Epoch: 029/100 | Batch 0033/0043 | Averaged Loss: 0.9169
Epoch: 029/100 | Batch 0034/0043 | Averaged Loss: 0.8313
Epoch: 029/100 | Batch 0035/0043 | Averaged Loss: 0.8930
Epoch: 029/100 | Batch 0036/0043 | Averaged Loss: 0.8534
Epoch: 029/100 | Batch 0037/0043 | Averaged Loss: 0.8110
Epoch: 029/100 | Batch 0038/0043 | Averaged Loss: 0.7849
Epoch: 029/100 | Batch 0039/0043 | Averaged Loss: 0.8345
Epoch: 029/100 | Batch 0040/0043 | Averaged Loss: 0.8509
Epoch: 029/100 | Batch 0041/0043 | Averaged Loss: 0.8801
Epoch: 029/100 | Batch 0042/0043 | Averaged Loss: 0.7710
Epoch: 029/100 | Train: 73.29% | Validation: 69.48%
Time elapsed: 4.157417297363281 min
Epoch: 030/100 | Batch 0000/0043 | Averaged Loss: 0.8160
Epoch: 030/100 | Batch 0001/0043 | Averaged Loss: 0.8517
Epoch: 030/100 | Batch 0002/0043 | Averaged Loss: 0.8320
Epoch: 030/100 | Batch 0003/0043 | Averaged Loss: 0.8882
Epoch: 030/100 | Batch 0004/0043 | Averaged Loss: 0.7784
Epoch: 030/100 | Batch 0005/0043 | Averaged Loss: 0.7816
Epoch: 030/100 | Batch 0006/0043 | Averaged Loss: 0.8296
Epoch: 030/100 | Batch 0007/0043 | Averaged Loss: 0.8413
Epoch: 030/100 | Batch 0008/0043 | Averaged Loss: 0.7866
Epoch: 030/100 | Batch 0009/0043 | Averaged Loss: 0.7391
Epoch: 030/100 | Batch 0010/0043 | Averaged Loss: 0.8203
Epoch: 030/100 | Batch 0011/0043 | Averaged Loss: 0.8865
Epoch: 030/100 | Batch 0012/0043 | Averaged Loss: 0.7976
Epoch: 030/100 | Batch 0013/0043 | Averaged Loss: 0.8324
Epoch: 030/100 | Batch 0014/0043 | Averaged Loss: 0.8447
Epoch: 030/100 | Batch 0015/0043 | Averaged Loss: 0.8634
Epoch: 030/100 | Batch 0016/0043 | Averaged Loss: 0.8712
Epoch: 030/100 | Batch 0017/0043 | Averaged Loss: 0.8348
Epoch: 030/100 | Batch 0018/0043 | Averaged Loss: 0.8156
Epoch: 030/100 | Batch 0019/0043 | Averaged Loss: 0.8209
Epoch: 030/100 | Batch 0020/0043 | Averaged Loss: 0.7841
Epoch: 030/100 | Batch 0021/0043 | Averaged Loss: 0.7526
Epoch: 030/100 | Batch 0022/0043 | Averaged Loss: 0.7436
Epoch: 030/100 | Batch 0023/0043 | Averaged Loss: 0.7641
Epoch: 030/100 | Batch 0024/0043 | Averaged Loss: 0.8284
Epoch: 030/100 | Batch 0025/0043 | Averaged Loss: 0.8108
